ad_id	reporting_start	reporting_end	campaign_id	fb_campaign_id	age	gender	impressions	clicks	spent	total_conversion	approved_conversion	interest_type	interest
1121381	8/29/2017	8/29/2017	1178	144587	35-39	M	95691	15	25.26000011	1	1	interest3	36
1121398	8/23/2017	8/23/2017	1178	144590	35-39	M	35088	5	8.800000072	1	1	interest1	36
1121398	8/23/2017	8/23/2017	1178	144590	35-39	M	35088	5	8.800000072	1	1	interest2	39
1121398	8/23/2017	8/23/2017	1178	144590	35-39	M	35088	5	8.800000072	1	1	interest3	38
1121413	8/23/2017	8/23/2017	1178	144592	35-39	M	65060	7	14.5200001	1	1	interest1	64
1121413	8/23/2017	8/23/2017	1178	144592	35-39	M	65060	7	14.5200001	1	1	interest2	67
1121413	8/23/2017	8/23/2017	1178	144592	35-39	M	65060	7	14.5200001	1	1	interest3	69
1121425	8/23/2017	8/23/2017	1178	144594	35-39	M	85970	14	24.78000021	1	1	interest1	2
1121425	8/23/2017	8/23/2017	1178	144594	35-39	M	85970	14	24.78000021	1	1	interest2	8
1121425	8/23/2017	8/23/2017	1178	144594	35-39	M	85970	14	24.78000021	1	1	interest3	7
1121428	8/23/2017	8/23/2017	1178	144595	35-39	M	131232	16	29.53999937	1	1	interest1	7
1121428	8/23/2017	8/23/2017	1178	144595	35-39	M	131232	16	29.53999937	1	1	interest2	9
1121428	8/23/2017	8/23/2017	1178	144595	35-39	M	131232	16	29.53999937	1	1	interest3	13
1121429	8/23/2017	8/23/2017	1178	144595	35-39	M	152454	22	37.84999979	1	1	interest1	7
1121429	8/23/2017	8/23/2017	1178	144595	35-39	M	152454	22	37.84999979	1	1	interest2	13
1121429	8/23/2017	8/23/2017	1178	144595	35-39	M	152454	22	37.84999979	1	1	interest3	9
1121433	8/24/2017	8/24/2017	1178	144596	35-39	M	80248	15	24.1900003	1	1	interest1	66
1121433	8/24/2017	8/24/2017	1178	144596	35-39	M	80248	15	24.1900003	1	1	interest2	69
1121433	8/24/2017	8/24/2017	1178	144596	35-39	M	80248	15	24.1900003	1	1	interest3	72
1121446	8/25/2017	8/25/2017	1178	144598	40-44	M	163181	26	40.02000093	1	1	interest1	15
1121446	8/25/2017	8/25/2017	1178	144598	40-44	M	163181	26	40.02000093	1	1	interest2	17
1121446	8/25/2017	8/25/2017	1178	144598	40-44	M	163181	26	40.02000093	1	1	interest3	17
1121454	8/25/2017	8/25/2017	1178	144599	40-44	M	75589	6	10.66000009	1	1	interest1	16
1121454	8/25/2017	8/25/2017	1178	144599	40-44	M	75589	6	10.66000009	1	1	interest2	22
1121454	8/25/2017	8/25/2017	1178	144599	40-44	M	75589	6	10.66000009	1	1	interest3	20
1121467	8/24/2017	8/24/2017	1178	144601	40-44	M	42563	5	9.659999847	1	1	interest1	19
1121467	8/24/2017	8/24/2017	1178	144601	40-44	M	42563	5	9.659999847	1	1	interest2	20
1121467	8/24/2017	8/24/2017	1178	144601	40-44	M	42563	5	9.659999847	1	1	interest3	24
1121484	8/19/2017	8/19/2017	1178	144604	40-44	M	34453	5	7.710000038	1	1	interest1	22
1121484	8/19/2017	8/19/2017	1178	144604	40-44	M	34453	5	7.710000038	1	1	interest2	28
1121484	8/19/2017	8/19/2017	1178	144604	40-44	M	34453	5	7.710000038	1	1	interest3	27
1121499	8/19/2017	8/19/2017	1178	144607	40-44	M	264222	63	87.7899996	1	1	interest1	25
1121499	8/19/2017	8/19/2017	1178	144607	40-44	M	264222	63	87.7899996	1	1	interest2	27
1121499	8/19/2017	8/19/2017	1178	144607	40-44	M	264222	63	87.7899996	1	1	interest3	31
1121530	8/19/2017	8/19/2017	1178	144612	40-44	M	188873	38	58.5999999	1	1	interest1	30
1121530	8/19/2017	8/19/2017	1178	144612	40-44	M	188873	38	58.5999999	1	1	interest2	36
1121530	8/19/2017	8/19/2017	1178	144612	40-44	M	188873	38	58.5999999	1	1	interest3	33
1121535	8/20/2017	8/20/2017	1178	144613	40-44	M	77794	14	19.11000001	1	1	interest1	31
1121535	8/20/2017	8/20/2017	1178	144613	40-44	M	77794	14	19.11000001	1	1	interest2	33
1121535	8/20/2017	8/20/2017	1178	144613	40-44	M	77794	14	19.11000001	1	1	interest3	32
1121541	8/21/2017	8/21/2017	1178	144614	40-44	M	56630	9	15.81000018	1	1	interest1	32
1121541	8/21/2017	8/21/2017	1178	144614	40-44	M	56630	9	15.81000018	1	1	interest2	33
1121541	8/21/2017	8/21/2017	1178	144614	40-44	M	56630	9	15.81000018	1	1	interest3	37
1121554	8/21/2017	8/21/2017	1178	144616	40-44	M	51858	8	12.63000011	1	1	interest1	63
1121554	8/21/2017	8/21/2017	1178	144616	40-44	M	51858	8	12.63000011	1	1	interest2	64
1121554	8/21/2017	8/21/2017	1178	144616	40-44	M	51858	8	12.63000011	1	1	interest3	66
1121561	8/21/2017	8/21/2017	1178	144617	40-44	M	63660	11	16.47000003	1	1	interest1	64
1121561	8/21/2017	8/21/2017	1178	144617	40-44	M	63660	11	16.47000003	1	1	interest2	69
1121561	8/21/2017	8/21/2017	1178	144617	40-44	M	63660	11	16.47000003	1	1	interest3	70
1121575	8/20/2017	8/20/2017	1178	144619	40-44	M	128595	23	36.4800005	1	1	interest1	2
1121575	8/20/2017	8/20/2017	1178	144619	40-44	M	128595	23	36.4800005	1	1	interest2	4
1121575	8/20/2017	8/20/2017	1178	144619	40-44	M	128595	23	36.4800005	1	1	interest3	5
1121584	8/20/2017	8/20/2017	1178	144621	40-44	M	33154	5	7.879999995	1	1	interest1	66
1121584	8/20/2017	8/20/2017	1178	144621	40-44	M	33154	5	7.879999995	1	1	interest2	67
1121584	8/20/2017	8/20/2017	1178	144621	40-44	M	33154	5	7.879999995	1	1	interest3	67
708889	8/17/2017	8/17/2017	916	103940	30-34	M	15615	3	4.769999981	1	0	interest1	15
708889	8/17/2017	8/17/2017	916	103940	30-34	M	15615	3	4.769999981	1	0	interest2	16
708889	8/17/2017	8/17/2017	916	103940	30-34	M	15615	3	4.769999981	1	0	interest3	17
708958	8/30/2017	8/30/2017	916	103952	30-34	M	9502	3	3.159999967	1	0	interest1	28
708958	8/30/2017	8/30/2017	916	103952	30-34	M	9502	3	3.159999967	1	0	interest2	32
708958	8/30/2017	8/30/2017	916	103952	30-34	M	9502	3	3.159999967	1	0	interest3	31
709323	8/17/2017	8/17/2017	916	104012	35-39	M	7132	2	2.609999895	1	0	interest1	15
709323	8/17/2017	8/17/2017	916	104012	35-39	M	7132	2	2.609999895	1	0	interest2	17
709323	8/17/2017	8/17/2017	916	104012	35-39	M	7132	2	2.609999895	1	0	interest3	19
709326	8/18/2017	8/18/2017	916	104013	35-39	M	12190	2	3.049999952	1	0	interest1	16
709326	8/18/2017	8/18/2017	916	104013	35-39	M	12190	2	3.049999952	1	0	interest2	22
709326	8/18/2017	8/18/2017	916	104013	35-39	M	12190	2	3.049999952	1	0	interest3	22
709614	8/19/2017	8/19/2017	916	104061	40-44	M	19113	4	5.5200001	1	0	interest1	16
709614	8/19/2017	8/19/2017	916	104061	40-44	M	19113	4	5.5200001	1	0	interest2	19
709614	8/19/2017	8/19/2017	916	104061	40-44	M	19113	4	5.5200001	1	0	interest3	20
710045	8/17/2017	8/17/2017	916	104133	45-49	M	47224	12	15.82000017	1	0	interest1	16
710045	8/17/2017	8/17/2017	916	104133	45-49	M	47224	12	15.82000017	1	0	interest2	22
710045	8/17/2017	8/17/2017	916	104133	45-49	M	47224	12	15.82000017	1	0	interest3	17
710623	8/18/2017	8/18/2017	916	104229	30-34	F	38726	7	9.220000267	1	0	interest1	16
710623	8/18/2017	8/18/2017	916	104229	30-34	F	38726	7	9.220000267	1	0	interest2	19
710623	8/18/2017	8/18/2017	916	104229	30-34	F	38726	7	9.220000267	1	0	interest3	20
710880	8/26/2017	8/26/2017	916	104272	30-34	F	13019	5	6.960000038	1	0	interest1	65
710880	8/26/2017	8/26/2017	916	104272	30-34	F	13019	5	6.960000038	1	0	interest2	70
710880	8/26/2017	8/26/2017	916	104272	30-34	F	13019	5	6.960000038	1	0	interest3	68
711877	8/26/2017	8/26/2017	916	104438	45-49	F	17572	7	9.379999995	1	0	interest1	63
711877	8/26/2017	8/26/2017	916	104438	45-49	F	17572	7	9.379999995	1	0	interest2	67
711877	8/26/2017	8/26/2017	916	104438	45-49	F	17572	7	9.379999995	1	0	interest3	65
1121114	8/27/2017	8/27/2017	1178	144534	30-34	M	31349	2	3.800000072	1	0	interest1	18
1121114	8/27/2017	8/27/2017	1178	144534	30-34	M	31349	2	3.800000072	1	0	interest2	23
1121114	8/27/2017	8/27/2017	1178	144534	30-34	M	31349	2	3.800000072	1	0	interest3	23
1121134	8/21/2017	8/21/2017	1178	144538	30-34	M	68905	5	9.440000057	1	0	interest1	22
1121134	8/21/2017	8/21/2017	1178	144538	30-34	M	68905	5	9.440000057	1	0	interest2	27
1121134	8/21/2017	8/21/2017	1178	144538	30-34	M	68905	5	9.440000057	1	0	interest3	28
1121136	8/21/2017	8/21/2017	1178	144538	30-34	M	169588	16	27.79999924	1	0	interest1	22
1121136	8/21/2017	8/21/2017	1178	144538	30-34	M	169588	16	27.79999924	1	0	interest2	26
1121136	8/21/2017	8/21/2017	1178	144538	30-34	M	169588	16	27.79999924	1	0	interest3	26
1121141	8/21/2017	8/21/2017	1178	144539	30-34	M	23198	2	2.980000019	1	0	interest1	23
1121141	8/21/2017	8/21/2017	1178	144539	30-34	M	23198	2	2.980000019	1	0	interest2	29
1121141	8/21/2017	8/21/2017	1178	144539	30-34	M	23198	2	2.980000019	1	0	interest3	27
1121142	8/21/2017	8/21/2017	1178	144539	30-34	M	26890	2	3.24000001	1	0	interest1	23
1121142	8/21/2017	8/21/2017	1178	144539	30-34	M	26890	2	3.24000001	1	0	interest2	24
1121142	8/21/2017	8/21/2017	1178	144539	30-34	M	26890	2	3.24000001	1	0	interest3	27
1121168	8/19/2017	8/19/2017	1178	144545	30-34	M	50523	6	8.549999952	1	0	interest1	25
1121168	8/19/2017	8/19/2017	1178	144545	30-34	M	50523	6	8.549999952	1	0	interest2	27
1121168	8/19/2017	8/19/2017	1178	144545	30-34	M	50523	6	8.549999952	1	0	interest3	28
1121172	8/20/2017	8/20/2017	1178	144547	30-34	M	87935	9	15.63000023	1	0	interest1	26
1121172	8/20/2017	8/20/2017	1178	144547	30-34	M	87935	9	15.63000023	1	0	interest2	30
1121172	8/20/2017	8/20/2017	1178	144547	30-34	M	87935	9	15.63000023	1	0	interest3	28
1121175	8/20/2017	8/20/2017	1178	144547	30-34	M	209461	20	34.19000006	1	0	interest1	26
1121175	8/20/2017	8/20/2017	1178	144547	30-34	M	209461	20	34.19000006	1	0	interest2	28
1121175	8/20/2017	8/20/2017	1178	144547	30-34	M	209461	20	34.19000006	1	0	interest3	29
1121184	8/22/2017	8/22/2017	1178	144549	30-34	M	283858	30	56.05999923	1	0	interest1	27
1121184	8/22/2017	8/22/2017	1178	144549	30-34	M	283858	30	56.05999923	1	0	interest2	31
1121184	8/22/2017	8/22/2017	1178	144549	30-34	M	283858	30	56.05999923	1	0	interest3	29
1121195	8/23/2017	8/23/2017	1178	144552	30-34	M	38757	3	5.220000029	1	0	interest1	28
1121195	8/23/2017	8/23/2017	1178	144552	30-34	M	38757	3	5.220000029	1	0	interest2	34
1121195	8/23/2017	8/23/2017	1178	144552	30-34	M	38757	3	5.220000029	1	0	interest3	33
1121211	8/23/2017	8/23/2017	1178	144556	30-34	M	223586	32	54.24000037	1	0	interest1	30
1121211	8/23/2017	8/23/2017	1178	144556	30-34	M	223586	32	54.24000037	1	0	interest2	32
1121211	8/23/2017	8/23/2017	1178	144556	30-34	M	223586	32	54.24000037	1	0	interest3	31
1121215	8/22/2017	8/22/2017	1178	144556	30-34	M	41636	3	4.210000038	1	0	interest1	30
1121215	8/22/2017	8/22/2017	1178	144556	30-34	M	41636	3	4.210000038	1	0	interest2	31
1121215	8/22/2017	8/22/2017	1178	144556	30-34	M	41636	3	4.210000038	1	0	interest3	34
1121223	8/22/2017	8/22/2017	1178	144558	30-34	M	64020	5	11.0599997	1	0	interest1	31
1121223	8/22/2017	8/22/2017	1178	144558	30-34	M	64020	5	11.0599997	1	0	interest2	37
1121223	8/22/2017	8/22/2017	1178	144558	30-34	M	64020	5	11.0599997	1	0	interest3	35
1121233	8/22/2017	8/22/2017	1178	144561	30-34	M	57690	4	6.74000001	1	0	interest1	32
1121233	8/22/2017	8/22/2017	1178	144561	30-34	M	57690	4	6.74000001	1	0	interest2	34
1121233	8/22/2017	8/22/2017	1178	144561	30-34	M	57690	4	6.74000001	1	0	interest3	36
1121242	8/27/2017	8/27/2017	1178	144562	30-34	M	38900	3	5.580000043	1	0	interest1	36
1121242	8/27/2017	8/27/2017	1178	144562	30-34	M	38900	3	5.580000043	1	0	interest2	37
1121242	8/27/2017	8/27/2017	1178	144562	30-34	M	38900	3	5.580000043	1	0	interest3	39
1121245	8/22/2017	8/22/2017	1178	144562	30-34	M	29185	2	3.149999976	1	0	interest1	36
1121245	8/22/2017	8/22/2017	1178	144562	30-34	M	29185	2	3.149999976	1	0	interest2	37
1121245	8/22/2017	8/22/2017	1178	144562	30-34	M	29185	2	3.149999976	1	0	interest3	40
1121261	8/22/2017	8/22/2017	1178	144567	30-34	M	103001	14	22.32000005	1	0	interest1	64
1121261	8/22/2017	8/22/2017	1178	144567	30-34	M	103001	14	22.32000005	1	0	interest2	67
1121261	8/22/2017	8/22/2017	1178	144567	30-34	M	103001	14	22.32000005	1	0	interest3	65
1121264	8/30/2017	8/30/2017	1178	144567	30-34	M	93015	12	18.47000015	1	0	interest1	64
1121264	8/30/2017	8/30/2017	1178	144567	30-34	M	93015	12	18.47000015	1	0	interest2	70
1121264	8/30/2017	8/30/2017	1178	144567	30-34	M	93015	12	18.47000015	1	0	interest3	67
1121265	8/22/2017	8/22/2017	1178	144568	30-34	M	145398	23	36.24000025	1	0	interest1	65
1121265	8/22/2017	8/22/2017	1178	144568	30-34	M	145398	23	36.24000025	1	0	interest2	70
1121265	8/22/2017	8/22/2017	1178	144568	30-34	M	145398	23	36.24000025	1	0	interest3	68
1121284	8/24/2017	8/24/2017	1178	144571	30-34	M	175631	23	40.75999951	1	0	interest1	66
1121284	8/24/2017	8/24/2017	1178	144571	30-34	M	175631	23	40.75999951	1	0	interest2	68
1121284	8/24/2017	8/24/2017	1178	144571	30-34	M	175631	23	40.75999951	1	0	interest3	70
1121285	8/24/2017	8/24/2017	1178	144571	30-34	M	37187	4	6.370000005	1	0	interest1	66
1121285	8/24/2017	8/24/2017	1178	144571	30-34	M	37187	4	6.370000005	1	0	interest2	68
1121285	8/24/2017	8/24/2017	1178	144571	30-34	M	37187	4	6.370000005	1	0	interest3	70
1121289	8/24/2017	8/24/2017	1178	144572	35-39	M	98066	9	16.1500001	1	0	interest1	10
1121289	8/24/2017	8/24/2017	1178	144572	35-39	M	98066	9	16.1500001	1	0	interest2	14
1121289	8/24/2017	8/24/2017	1178	144572	35-39	M	98066	9	16.1500001	1	0	interest3	13
1121291	8/24/2017	8/24/2017	1178	144572	35-39	M	52553	5	8.529999852	1	0	interest1	10
1121291	8/24/2017	8/24/2017	1178	144572	35-39	M	52553	5	8.529999852	1	0	interest2	16
1121291	8/24/2017	8/24/2017	1178	144572	35-39	M	52553	5	8.529999852	1	0	interest3	14
1121330	8/28/2017	8/28/2017	1178	144578	35-39	M	21743	2	3.400000095	1	0	interest1	21
1121330	8/28/2017	8/28/2017	1178	144578	35-39	M	21743	2	3.400000095	1	0	interest2	23
1121330	8/28/2017	8/28/2017	1178	144578	35-39	M	21743	2	3.400000095	1	0	interest3	22
1121337	8/27/2017	8/27/2017	1178	144580	35-39	M	64647	10	16.26999998	1	0	interest1	23
1121337	8/27/2017	8/27/2017	1178	144580	35-39	M	64647	10	16.26999998	1	0	interest2	28
1121337	8/27/2017	8/27/2017	1178	144580	35-39	M	64647	10	16.26999998	1	0	interest3	28
1121338	8/27/2017	8/27/2017	1178	144580	35-39	M	31265	4	5.789999902	1	0	interest1	23
1121338	8/27/2017	8/27/2017	1178	144580	35-39	M	31265	4	5.789999902	1	0	interest2	27
1121338	8/27/2017	8/27/2017	1178	144580	35-39	M	31265	4	5.789999902	1	0	interest3	24
1121341	8/27/2017	8/27/2017	1178	144580	35-39	M	223120	40	67.66999984	1	0	interest1	23
1121341	8/27/2017	8/27/2017	1178	144580	35-39	M	223120	40	67.66999984	1	0	interest2	26
1121341	8/27/2017	8/27/2017	1178	144580	35-39	M	223120	40	67.66999984	1	0	interest3	27
1121342	8/28/2017	8/28/2017	1178	144580	35-39	M	104869	18	34.07000089	1	0	interest1	23
1121342	8/28/2017	8/28/2017	1178	144580	35-39	M	104869	18	34.07000089	1	0	interest2	29
1121342	8/28/2017	8/28/2017	1178	144580	35-39	M	104869	18	34.07000089	1	0	interest3	27
1121345	8/27/2017	8/27/2017	1178	144581	35-39	M	84194	11	19.56999981	1	0	interest1	24
1121345	8/27/2017	8/27/2017	1178	144581	35-39	M	84194	11	19.56999981	1	0	interest2	29
1121345	8/27/2017	8/27/2017	1178	144581	35-39	M	84194	11	19.56999981	1	0	interest3	29
1121355	8/29/2017	8/29/2017	1178	144583	35-39	M	99961	14	23.2099998	1	0	interest1	26
1121355	8/29/2017	8/29/2017	1178	144583	35-39	M	99961	14	23.2099998	1	0	interest2	29
1121355	8/29/2017	8/29/2017	1178	144583	35-39	M	99961	14	23.2099998	1	0	interest3	27
1121368	8/30/2017	8/30/2017	1178	144585	35-39	M	358987	52	87.55000067	1	0	interest1	28
1121368	8/30/2017	8/30/2017	1178	144585	35-39	M	358987	52	87.55000067	1	0	interest2	33
1121368	8/30/2017	8/30/2017	1178	144585	35-39	M	358987	52	87.55000067	1	0	interest3	31
1121379	8/29/2017	8/29/2017	1178	144587	35-39	M	49422	6	11.17000031	1	0	interest1	30
1121379	8/29/2017	8/29/2017	1178	144587	35-39	M	49422	6	11.17000031	1	0	interest2	31
1121379	8/29/2017	8/29/2017	1178	144587	35-39	M	49422	6	11.17000031	1	0	interest3	35
1121410	8/24/2017	8/24/2017	1178	144592	35-39	M	24992	2	3.190000057	1	0	interest1	64
1121410	8/24/2017	8/24/2017	1178	144592	35-39	M	24992	2	3.190000057	1	0	interest2	68
1121410	8/24/2017	8/24/2017	1178	144592	35-39	M	24992	2	3.190000057	1	0	interest3	70
1121430	8/23/2017	8/23/2017	1178	144595	35-39	M	28989	2	2.290000021	1	0	interest1	7
1121430	8/23/2017	8/23/2017	1178	144595	35-39	M	28989	2	2.290000021	1	0	interest2	10
1121430	8/23/2017	8/23/2017	1178	144595	35-39	M	28989	2	2.290000021	1	0	interest3	9
1121437	8/24/2017	8/24/2017	1178	144596	35-39	M	38580	5	8.519999981	1	0	interest1	66
1121437	8/24/2017	8/24/2017	1178	144596	35-39	M	38580	5	8.519999981	1	0	interest2	68
1121437	8/24/2017	8/24/2017	1178	144596	35-39	M	38580	5	8.519999981	1	0	interest3	68
1121456	8/24/2017	8/24/2017	1178	144599	40-44	M	315281	35	65.02999854	1	0	interest1	16
1121456	8/24/2017	8/24/2017	1178	144599	40-44	M	315281	35	65.02999854	1	0	interest2	22
1121456	8/24/2017	8/24/2017	1178	144599	40-44	M	315281	35	65.02999854	1	0	interest3	22
1121472	8/24/2017	8/24/2017	1178	144602	40-44	M	140596	23	40.77000022	1	0	interest1	20
1121472	8/24/2017	8/24/2017	1178	144602	40-44	M	140596	23	40.77000022	1	0	interest2	21
1121472	8/24/2017	8/24/2017	1178	144602	40-44	M	140596	23	40.77000022	1	0	interest3	25
1121482	8/19/2017	8/19/2017	1178	144604	40-44	M	180815	31	42.62999976	1	0	interest1	22
1121482	8/19/2017	8/19/2017	1178	144604	40-44	M	180815	31	42.62999976	1	0	interest2	24
1121482	8/19/2017	8/19/2017	1178	144604	40-44	M	180815	31	42.62999976	1	0	interest3	24
1121483	8/19/2017	8/19/2017	1178	144604	40-44	M	253169	51	75.78999984	1	0	interest1	22
1121483	8/19/2017	8/19/2017	1178	144604	40-44	M	253169	51	75.78999984	1	0	interest2	26
1121483	8/19/2017	8/19/2017	1178	144604	40-44	M	253169	51	75.78999984	1	0	interest3	23
1121487	8/19/2017	8/19/2017	1178	144605	40-44	M	51550	8	14.03999984	1	0	interest1	23
1121487	8/19/2017	8/19/2017	1178	144605	40-44	M	51550	8	14.03999984	1	0	interest2	25
1121487	8/19/2017	8/19/2017	1178	144605	40-44	M	51550	8	14.03999984	1	0	interest3	26
1121489	8/19/2017	8/19/2017	1178	144605	40-44	M	110018	24	39.85999966	1	0	interest1	23
1121489	8/19/2017	8/19/2017	1178	144605	40-44	M	110018	24	39.85999966	1	0	interest2	28
1121489	8/19/2017	8/19/2017	1178	144605	40-44	M	110018	24	39.85999966	1	0	interest3	24
1121493	8/19/2017	8/19/2017	1178	144606	40-44	M	137584	21	36.77999961	1	0	interest1	24
1121493	8/19/2017	8/19/2017	1178	144606	40-44	M	137584	21	36.77999961	1	0	interest2	28
1121493	8/19/2017	8/19/2017	1178	144606	40-44	M	137584	21	36.77999961	1	0	interest3	30
1121497	8/19/2017	8/19/2017	1178	144606	40-44	M	209825	30	54.86999953	1	0	interest1	24
1121497	8/19/2017	8/19/2017	1178	144606	40-44	M	209825	30	54.86999953	1	0	interest2	25
1121497	8/19/2017	8/19/2017	1178	144606	40-44	M	209825	30	54.86999953	1	0	interest3	27
1121510	8/19/2017	8/19/2017	1178	144608	40-44	M	31202	5	6.730000019	1	0	interest1	26
1121510	8/19/2017	8/19/2017	1178	144608	40-44	M	31202	5	6.730000019	1	0	interest2	30
1121510	8/19/2017	8/19/2017	1178	144608	40-44	M	31202	5	6.730000019	1	0	interest3	31
1121514	8/18/2017	8/18/2017	1178	144609	40-44	M	56265	9	15.53999972	1	0	interest1	27
1121514	8/18/2017	8/18/2017	1178	144609	40-44	M	56265	9	15.53999972	1	0	interest2	31
1121514	8/18/2017	8/18/2017	1178	144609	40-44	M	56265	9	15.53999972	1	0	interest3	30
1121525	8/18/2017	8/18/2017	1178	144611	40-44	M	214094	31	53.26999903	1	0	interest1	29
1121525	8/18/2017	8/18/2017	1178	144611	40-44	M	214094	31	53.26999903	1	0	interest2	32
1121525	8/18/2017	8/18/2017	1178	144611	40-44	M	214094	31	53.26999903	1	0	interest3	33
1121548	8/21/2017	8/21/2017	1178	144615	40-44	M	59004	8	13.51000011	1	0	interest1	36
1121548	8/21/2017	8/21/2017	1178	144615	40-44	M	59004	8	13.51000011	1	0	interest2	38
1121548	8/21/2017	8/21/2017	1178	144615	40-44	M	59004	8	13.51000011	1	0	interest3	37
1121551	8/21/2017	8/21/2017	1178	144615	40-44	M	196253	32	55.10000002	1	0	interest1	36
1121551	8/21/2017	8/21/2017	1178	144615	40-44	M	196253	32	55.10000002	1	0	interest2	40
1121551	8/21/2017	8/21/2017	1178	144615	40-44	M	196253	32	55.10000002	1	0	interest3	39
1121562	8/20/2017	8/20/2017	1178	144617	40-44	M	109289	19	31.02999997	1	0	interest1	64
1121562	8/20/2017	8/20/2017	1178	144617	40-44	M	109289	19	31.02999997	1	0	interest2	65
1121562	8/20/2017	8/20/2017	1178	144617	40-44	M	109289	19	31.02999997	1	0	interest3	67
1121572	8/20/2017	8/20/2017	1178	144619	40-44	M	32574	5	7.480000019	1	0	interest1	2
1121572	8/20/2017	8/20/2017	1178	144619	40-44	M	32574	5	7.480000019	1	0	interest2	6
1121572	8/20/2017	8/20/2017	1178	144619	40-44	M	32574	5	7.480000019	1	0	interest3	3
734421	8/29/2017	8/29/2017	936	108690	35-39	M	10332	4	5.75	1	0	interest1	27
734421	8/29/2017	8/29/2017	936	108690	35-39	M	10332	4	5.75	1	0	interest2	29
734421	8/29/2017	8/29/2017	936	108690	35-39	M	10332	4	5.75	1	0	interest3	32
734999	8/20/2017	8/20/2017	936	108786	35-39	F	20277	6	8.050000072	1	0	interest1	27
734999	8/20/2017	8/20/2017	936	108786	35-39	F	20277	6	8.050000072	1	0	interest2	32
734999	8/20/2017	8/20/2017	936	108786	35-39	F	20277	6	8.050000072	1	0	interest3	32
735140	8/19/2017	8/19/2017	936	108809	40-44	F	6907	2	2.349999964	1	0	interest1	26
735140	8/19/2017	8/19/2017	936	108809	40-44	F	6907	2	2.349999964	1	0	interest2	27
735140	8/19/2017	8/19/2017	936	108809	40-44	F	6907	2	2.349999964	1	0	interest3	31
735143	8/19/2017	8/19/2017	936	108810	40-44	F	39035	13	19.32999957	1	0	interest1	27
735143	8/19/2017	8/19/2017	936	108810	40-44	F	39035	13	19.32999957	1	0	interest2	28
735143	8/19/2017	8/19/2017	936	108810	40-44	F	39035	13	19.32999957	1	0	interest3	30
735213	8/21/2017	8/21/2017	936	108822	45-49	F	73634	23	32.97999978	1	0	interest1	10
735213	8/21/2017	8/21/2017	936	108822	45-49	F	73634	23	32.97999978	1	0	interest2	16
735213	8/21/2017	8/21/2017	936	108822	45-49	F	73634	23	32.97999978	1	0	interest3	11
735220	8/18/2017	8/18/2017	936	108823	45-49	F	69708	20	31.28999949	1	0	interest1	15
735220	8/18/2017	8/18/2017	936	108823	45-49	F	69708	20	31.28999949	1	0	interest2	17
